Dates, OIL_PROD, WATER_PROD, WATER_INJ_TOP, Xflow, P_wf
198.0, 898.9946899414062, -0.0, 1000.0, 726.074951171875, 223.21925354003906
199.0, 898.0631713867188, -0.0, 99.77305603027344, 6.340290565276518e-05, 209.75433349609375
200.0, 897.1685791015625, -0.0, 967.7987670898438, 0.00045991234946995974, 217.85812377929688
201.0, 896.2855834960938, -0.0, 1000.0, 606.3472290039062, 222.31845092773438
202.0, 895.4000854492188, -0.0, 588.6610107421875, 0.0003636826586443931, 214.82687377929688
203.0, 894.5050048828125, -0.0, 149.65960693359375, 7.774960249662399e-05, 209.674560546875
204.0, 893.5858764648438, -0.0, 219.50076293945312, 0.00010358053259551525, 209.83203125
205.0, 892.6195068359375, -0.0, 49.88653564453125, 2.354102434765082e-05, 207.82398986816406
206.0, 891.5846557617188, -0.0, 0.0, -0.0, 206.96817016601562
207.0, 890.4766235351562, -0.0, 0.0, -0.0, 206.67535400390625
208.0, 889.290771484375, -0.0, 0.0, -0.0, 206.41177368164062
209.0, 888.0233764648438, -0.0, 159.6369171142578, 7.081185322022066e-05, 207.80126953125
210.0, 886.6795043945312, -0.0, 1000.0, 177.3227996826172, 217.6477508544922
211.0, 885.2703857421875, -0.0, 209.5234375, 0.00011401536903576925, 208.87632751464844
212.0, 883.807861328125, -0.0, 468.9334411621094, 0.0002166234189644456, 211.0218963623047
213.0, 882.3145141601562, -0.0, 79.8184585571289, 3.814532101387158e-05, 206.93258666992188
214.0, 880.775634765625, -0.0, 269.3872985839844, 0.00012011690705548972, 208.50674438476562
215.0, 879.2069702148438, -0.0, 219.50076293945312, 0.00010025473602581769, 207.89712524414062
216.0, 877.6110229492188, -0.0, 339.22845458984375, 0.0001532846799818799, 208.96304321289062
217.0, 875.9923706054688, -0.0, 39.90922927856445, 1.8336779248784296e-05, 205.82601928710938
218.0, 874.3460693359375, -0.0, 987.75341796875, 0.00043103290954604745, 215.4075164794922
219.0, 872.686279296875, -0.0, 878.0029907226562, 0.0004514618485700339, 214.7879180908203
220.0, 871.0243530273438, -0.0, 738.3206787109375, 0.0003758505918085575, 213.38351440429688
221.0, 869.3760375976562, -0.0, 299.3192138671875, 0.0001483837841078639, 208.71998596191406
222.0, 867.738525390625, -0.0, 149.65960693359375, 6.832389044575393e-05, 206.78106689453125
223.0, 866.1153564453125, -0.0, 339.22845458984375, 0.00014972590724937618, 208.4501495361328
224.0, 864.5015258789062, -0.0, 199.546142578125, 9.038028656505048e-05, 206.9573516845703
225.0, 862.891357421875, -0.0, 937.8668823242188, 0.0004143334517721087, 214.4977569580078
226.0, 861.2923583984375, -0.0, 1000.0, 726.074951171875, 220.14169311523438
227.0, 859.7335205078125, -0.0, 1000.0, 726.074951171875, 220.9923858642578
228.0, 858.2421875, -0.0, 339.2283935546875, 0.00020002196833956987, 209.97311401367188
229.0, 856.8137817382812, -0.0, 59.86384201049805, 2.7913687517866492e-05, 206.1985626220703
230.0, 855.4361572265625, -0.0, 229.4780731201172, 0.00010010062396759167, 207.46461486816406
231.0, 854.0760498046875, -0.0, 1000.0, 376.8690490722656, 217.76922607421875
232.0, 852.7274780273438, -0.0, 488.8880310058594, 0.00026440710644237697, 210.8578338623047
233.0, 851.3856201171875, -0.0, 1000.0, 227.20932006835938, 217.24496459960938
234.0, 850.0664672851562, -0.0, 1000.0, 726.074951171875, 220.8494873046875
235.0, 848.78466796875, -0.0, 419.0468444824219, 0.0002452095504850149, 210.8774871826172
236.0, 847.542724609375, -0.0, 49.88653564453125, 2.354549906158354e-05, 206.29493713378906
237.0, 846.331787109375, -0.0, 79.8184585571289, 3.47622117260471e-05, 206.10971069335938
238.0, 845.1303100585938, -0.0, 79.8184585571289, 3.458704668446444e-05, 205.8516845703125
239.0, 843.9251708984375, -0.0, 329.25115966796875, 0.00014192957314662635, 208.1811065673828
240.0, 842.6967163085938, -0.0, 1000.0, 117.45893096923828, 215.94789123535156
241.0, 841.4512329101562, -0.0, 1000.0, 356.9144287109375, 218.0201873779297
242.0, 840.2067260742188, -0.0, 1000.0, 227.20936584472656, 217.6622772216797
243.0, 838.9957275390625, -0.0, 1000.0, 616.3245239257812, 220.24058532714844
244.0, 837.8360595703125, -0.0, 399.0922546386719, 0.00022873586567584425, 210.60147094726562
245.0, 836.7318725585938, -0.0, 329.2511291503906, 0.00015393458306789398, 209.12779235839844
246.0, 835.661865234375, -0.0, 967.798828125, 0.0004395639116410166, 215.49769592285156
247.0, 834.6177978515625, -0.0, 1000.0, 726.074951171875, 220.72523498535156
248.0, 833.6181030273438, -0.0, 1000.0, 726.074951171875, 221.52964782714844
249.0, 832.6967163085938, -0.0, 1000.0, 247.1639862060547, 219.0115966796875
250.0, 831.8677368164062, -0.0, 878.0029296875, 0.00048517054528929293, 216.1176300048828
251.0, 831.1340942382812, -0.0, 1000.0, 726.074951171875, 221.68212890625
252.0, 830.5184936523438, -0.0, 1000.0, 726.074951171875, 222.3854217529297
253.0, 830.1233520507812, -0.0, 1000.0, 726.074951171875, 222.79364013671875
254.0, 829.9122924804688, -0.0, 688.43408203125, 0.0004208470054436475, 215.36524963378906
255.0, 829.7554321289062, -0.0, 1000.0, 217.23204040527344, 219.3477325439453
256.0, 829.5380859375, -0.0, 429.024169921875, 0.0002381207887083292, 212.30516052246094
257.0, 829.2484741210938, -0.0, 1000.0, 167.34547424316406, 218.7129669189453
