Dates, OIL_PROD, WATER_PROD, WATER_INJ_TOP, Xflow, P_wf
636.0, 715.7508544921875, -0.0, 319.27349853515625, 0.0004820424073841423, 180.0
637.0, 715.3641967773438, -0.0, 1000.0, 346.9371032714844, 180.0
638.0, 714.9220581054688, -0.0, 419.04644775390625, 0.0006612701108679175, 180.0
639.0, 714.4398193359375, -0.0, 1000.0, 97.50430297851562, 180.0
640.0, 713.9462890625, -0.0, 1000.0, 726.074951171875, 180.0
641.0, 713.5413208007812, -0.0, 1000.0, 726.074951171875, 180.0
642.0, 713.6629028320312, -0.0, 708.3880004882812, 0.0011660376330837607, 180.0
643.0, 714.1759033203125, -0.0, 439.00103759765625, 0.0006874579703435302, 180.0
644.0, 714.3341064453125, -0.0, 648.5242919921875, 0.000972336158156395, 180.0
645.0, 714.622314453125, -0.0, 1000.0, 57.59505844116211, 180.0
646.0, 715.1115112304688, -0.0, 1000.0, 726.074951171875, 180.0
647.0, 715.8237915039062, -0.0, 708.3880004882812, 0.0011210778029635549, 180.0
648.0, 716.900146484375, -0.0, 1000.0, 506.5740966796875, 180.0
649.0, 717.5311279296875, -0.0, 159.63673400878906, 0.0002597514248918742, 180.0
650.0, 716.9844970703125, -0.0, 169.61407470703125, 0.0002333247975911945, 180.0
651.0, 715.7654418945312, -0.0, 1000.0, 726.074951171875, 180.0
652.0, 714.9512329101562, -0.0, 1000.0, 726.074951171875, 180.0
653.0, 715.3081665039062, -0.0, 1000.0, 726.074951171875, 180.0
654.0, 717.070556640625, -0.0, 1000.0, 726.074951171875, 180.0
655.0, 720.1091918945312, -0.0, 1000.0, 696.1430053710938, 180.0
656.0, 724.1116943359375, -0.0, 1000.0, 496.5967712402344, 180.0
657.0, 728.0371704101562, -0.0, 69.841064453125, 0.00011817496124422178, 180.0
658.0, 731.4924926757812, -0.0, 1000.0, 726.074951171875, 180.0
659.0, 734.80224609375, -0.0, 1000.0, 726.074951171875, 180.0
660.0, 738.4150390625, -0.0, 1000.0, 726.074951171875, 180.0
661.0, 742.021728515625, -0.0, 369.159912109375, 0.0006328496383503079, 180.0
662.0, 744.8007202148438, -0.0, 149.65943908691406, 0.00023209319624584168, 180.0
663.0, 746.7330932617188, -0.0, 1000.0, 366.8917236328125, 180.0
664.0, 748.4927978515625, -0.0, 1000.0, 726.074951171875, 180.0
665.0, 750.7453002929688, -0.0, 1000.0, 726.074951171875, 180.0
666.0, 753.7008666992188, -0.0, 1000.0, 157.36817932128906, 180.0
667.0, 756.3084106445312, -0.0, 269.386962890625, 0.00045438084634952247, 180.0
668.0, 758.1497802734375, -0.0, 1000.0, 167.34548950195312, 180.0
669.0, 759.4432983398438, -0.0, 1000.0, 726.074951171875, 180.0
670.0, 760.8430786132812, -0.0, 1000.0, 726.074951171875, 180.0
671.0, 762.591064453125, -0.0, 658.50146484375, 0.0011232279939576983, 180.0
672.0, 764.8502197265625, -0.0, 1000.0, 726.074951171875, 180.0
673.0, 767.813232421875, -0.0, 1000.0, 726.074951171875, 180.0
674.0, 771.5695190429688, -0.0, 1000.0, 726.074951171875, 180.0
675.0, 776.0759887695312, -0.0, 1000.0, 726.074951171875, 180.0
676.0, 781.2012329101562, -0.0, 1000.0, 726.074951171875, 180.0
677.0, 786.7901611328125, -0.0, 1000.0, 726.074951171875, 180.0
678.0, 792.707763671875, -0.0, 1000.0, 726.074951171875, 180.0
679.0, 798.8531494140625, -0.0, 1000.0, 726.074951171875, 180.0
680.0, 805.145263671875, -0.0, 1000.0, 726.074951171875, 180.0
681.0, 811.3707275390625, -0.0, 987.7520751953125, 0.0017863555112853646, 180.0
682.0, 817.0610961914062, -0.0, 1000.0, 257.14129638671875, 180.0
683.0, 822.1953125, -0.0, 1000.0, 726.074951171875, 180.0
684.0, 827.1093139648438, -0.0, 1000.0, 726.074951171875, 180.0
